,Job Title,Posted Date,Advertised Until,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
114,executive assistant,"June 03, 2024",2024-07-02,"June 03, 2024",J.U. Houle,Victoriaville (QC),Salary not available,13321320,https://www.jobillico.com/en/job-offer/j-u-houle.uQsrNi/adjoint-e-a-la-direction/13321320?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Victoriaville , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13321320,Not specified
115,executive assistant,"May 31, 2024",2024-06-29,"May 31, 2024",Thermafix inc.,Saguenay (QC),Salary not available,13918482,https://www.jobillico.com/en/job-offer/thermafix-inc/adjointe-a-la-direction-/13918482?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Saguenay , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13918482,Not specified
116,executive assistant,"June 04, 2024",2024-07-10,"June 04, 2024",TOTEM recruteur de talent,Montréal (QC),Salary not available,104386,https://emploisadmin.com/fr/offre/adjointe-de-direction-8-10hsemaine-mandat-temporaire-3-4-mois-vv/104386?utm_campaign=jobbank_jobs_apply&utm_source=jobbank_jobs_apply&utm_medium=organic,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Not specified,Starts as soon as 2024-07-04,1 vacancy,JobsMedia.ca #104386,Not specified
117,executive assistant,"June 11, 2024",2024-07-12,"June 11, 2024","Forvis Mazars, Canada",Montréal (QC),Salary not available,38943en,https://job-openings.monster.ca/executive-assistant-montréal-qc-ca-forvis-mazars-canada/90ad2770-db28-48b6-a059-534d32ade3ed?mescoid=4300746001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #38943en,Not specified
118,executive assistant,"June 11, 2024",2024-07-12,"June 11, 2024","Forvis Mazars, Canada",Montréal (QC),Salary not available,38943fr,https://job-openings.monster.ca/adjoint-e-de-direction-montréal-qc-ca-forvis-mazars-canada/0062afcb-afb2-4587-a2ef-c049076dad28?mescoid=1100055001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #38943fr,Not specified
119,executive assistant,"June 04, 2024",2024-07-03,"June 04, 2024",Infasco,Marieville (QC),Salary not available,13939425,https://www.jobillico.com/en/job-offer/infasco/adjoint-e-de-direction/13939425?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Marieville , QC",Not available,Not specified,Starts as soon as possible,1 vacancy,Jobillico #13939425,Not specified
120,executive assistant,"June 05, 2024",2024-07-06,"June 05, 2024",Infasco,Location,Salary not available,665f60e1979c156e7687d95e,https://job-openings.monster.ca/adjoint-e-de-direction-qc-ca-infasco/0c54f13d-cf79-498f-9c51-783ff5061703?mescoid=1100055001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}",Unknown,Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #665f60e1979c156e7687d95e,Not specified
121,executive assistant,"June 04, 2024",2024-07-05,"June 04, 2024",Equinix,Toronto (ON),Salary not available,JR-145551,https://job-openings.monster.ca/executive-assistant-toronto-on-ca-equinix/6522e056-1350-454a-9398-d27c2428520e?mescoid=4300746001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Toronto , ON",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #JR-145551,Not specified
122,executive assistant,"May 27, 2024",2024-06-25,"May 27, 2024",BRH,Trois-Rivières (QC),Salary not available,13671141,https://www.jobillico.com/en/job-offer/brh/adjoint-de-direction-secteur-de-l-immobilie/13671141?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Trois-Rivières , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13671141,In-house position at the agency
123,executive assistant,"June 03, 2024",2024-07-04,"June 03, 2024",Aplin,Winnipeg (MB),Salary not available,53185375,https://job-openings.monster.ca/executive-assistant-winnipeg-mb-ca-aplin/0c99645e-f19f-465e-86f5-2607673e6a84?mescoid=4300746001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Winnipeg , MB",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #53185375,Not specified
124,executive assistant,"May 14, 2024",2024-06-27,"May 14, 2024","CENTRE DENTAIRE PICARD, DUBREUIL, MARTEL",Val-d'Or (QC),Salary: $25.00 hourly,443143,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=443143,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Val-d'Or , QC",$ 25.00 HOUR hourly / 32 hours per week,Permanent employment Full time,Starts as soon as 2024-06-14,1 vacancy,Québec emploi #443143,Not specified
125,executive assistant,"June 01, 2024",2024-07-02,"June 01, 2024",Le Groupe Maurice,Montréal (QC),Salary not available,382863000035305537,https://job-openings.monster.ca/adjoint-e-de-direction-montréal-qc-ca-le-groupe-maurice/df49748e-3db7-45ed-af11-ffacbad3a5bb?mescoid=1100055001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #382863000035305537,Not specified
126,executive assistant,"May 30, 2024",2024-06-28,"May 30, 2024",Le Groupe Maurice,Montréal (QC),Salary not available,13688436,https://www.jobillico.com/en/job-offer/le-groupe-maurice/adjoint-e-de-direction/13688436?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Not specified,Starts as soon as possible,1 vacancy,Jobillico #13688436,Not specified
127,executive assistant,"May 24, 2024",2024-07-03,"May 24, 2024",TOTEM recruteur de talent,Montréal (QC),Salary not available,103997,https://emploisadmin.com/fr/offre/adjointe-de-direction-bilingue-temporaire-laval-cm/103997?utm_campaign=jobbank_jobs_apply&utm_source=jobbank_jobs_apply&utm_medium=organic,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Term or contract,Starts as soon as 2024-06-24,1 vacancy,JobsMedia.ca #103997,Not specified
128,corporate secretary,"May 31, 2024",2024-06-29,"May 31, 2024",Manitoba Catholic Schools,Winnipeg (MB),Salary not available,13707393,https://www.jobillico.com/en/job-offer/manitoba-catholic-schools/executive-secretary/13707393?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Winnipeg , MB",Not available,Full time,Starts as soon as possible,1 vacancy,Jobillico #13707393,Not specified
129,executive assistant,"May 19, 2024",2024-06-17,"May 19, 2024",Scotiabank,Laval (QC),Salary not available,1979762,https://www.careerbeacon.com/en/job/1979762/scotiabank/adjointe-administrative-contrat-de-12-mois/laval?utm_campaign=feeds&utm_source=jobbank&utm_medium=Careerbeacon,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Laval , QC",Not available,Term or contract Full time,Starts as soon as possible,1 vacancy,CareerBeacon #1979762,Not specified
130,executive assistant,"May 15, 2024",2024-06-15,"May 15, 2024",GWL Realty Advisors,Toronto (ON),Salary not available,G2947,https://job-openings.monster.ca/executive-assistant-toronto-on-ca-gwl-realty-advisors/e4585bfd-bb2b-4267-b3ab-1dcb77782885?mescoid=4300746001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Toronto , ON",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #G2947,Not specified
131,corporate secretary,"June 03, 2024",Not specified,"June 03, 2024",Canadian Light Source Inc.,Saskatoon (SK),"Salary: $65,994.00 to $89,250.00 annually",9307250518,https://ca.indeed.com/viewjob?jk=5b8a27b2ca281043&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Saskatoon , SK","$ 65,994 to $ 89,250 YEAR annually",Full time,Starts as soon as possible,1 vacancy,indeed.com #9307250518,Not specified
132,corporate secretary,"June 03, 2024",2024-06-16,"June 03, 2024",Canadian Light Source Inc.,Saskatoon (SK),"Salary: Salary Range is from $65,994 - $89,250, commensurate with experience.",1356754,http://www.saskjobs.ca/jsp/joborder/detail.jsp?job_order_id=1356754,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Saskatoon , SK","$ 65,994 to $ 89,250 YEAR annually",Not specified,Starts as soon as possible,Not specified,SaskJobs #1356754,Not specified
133,legislative assistant,"June 03, 2024",2024-06-14,"June 03, 2024",District of North Saanich,North Saanich (BC),Salary: $35.85 hourly,95104,https://www.civicjobs.ca/jobs?id=95104,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","North Saanich , BC",$ 35.85 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,CivicJobs.ca #95104,Not specified
134,constituency assistant,"June 03, 2024",2024-07-02,"June 03, 2024",Groupe bblüv inc.,Montréal (QC),"Salary: $40,000.00 to $50,000.00 annually",13927131,https://www.jobillico.com/en/job-offer/groupe-bbluv-inc/adjoint-e-executif/13927131?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC","$ 40,000 to $ 50,000 YEAR annually",Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13927131,Not specified
135,administrative officer,"May 16, 2024",2024-06-15,"May 16, 2024",Legislative Assembly of New Brunswick,Fredericton (NB),Salary not available,OLA-CLERK-2024-01,https://www.careerbeacon.com/en/job/2052804/legislative-assembly-of-new-brunswick/parliamentary-administrative-assistant/fredericton?utm_campaign=feeds&utm_source=jobbank&utm_medium=Careerbeacon,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Fredericton , NB",Not available,Full time,Starts as soon as possible,Not specified,CareerBeacon #OLA-CLERK-2024-01,Not specified
136,constituency assistant,"May 30, 2024",2024-06-28,"May 30, 2024",Toyota Montréal-Nord,Montréal (QC),Salary not available,13671408,https://www.jobillico.com/en/job-offer/toyota-montreal-nord.kWltRl/adjoint-administratif-executif/13671408?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13671408,Not specified
137,constituency assistant,"May 29, 2024",2024-06-27,"May 29, 2024",Alterfina,Saint-Hubert (QC),Salary not available,13509348,https://www.jobillico.com/en/job-offer/alterfina/adjoint-e-executif-ive-/13509348?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Saint-Hubert , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13509348,Not specified
138,committee clerk,"May 28, 2024",2024-06-27,"May 28, 2024",NL Health Services,Change Islands (NL),Salary not available,1916918,https://www.careerbeacon.com/en/job/1916918/nl-health-services/clerk-i/change-island?utm_campaign=feeds&utm_source=jobbank&utm_medium=Careerbeacon,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Change Islands , NL",Not available,Part time,Starts as soon as possible,1 vacancy,CareerBeacon #1916918,Not specified
139,corporate secretary,"June 07, 2024",2024-07-06,"June 07, 2024",Centre de services scolaire des Navigateurs,Lévis (QC),Salary: $22.54 to $26.00 hourly,13749795,https://www.jobillico.com/en/job-offer/centre-de-services-scolaire-des-navigateurs/secretaire-de-gestion-services-educatifs-secteur-adultes-et-formation-professionnelle/13749795?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Lévis , QC",$ 22.54 to $ 26.00 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13749795,Not specified
140,corporate secretary,"May 15, 2024",Not specified,"May 15, 2024",ROSDEV,Montréal (QC),"Salary: $60,000.00 annually",9280412164,https://ca.indeed.com/viewjob?jk=d9c4ae4ed2e7909a&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC","$ 60,000 YEAR annually",Full time,Starts as soon as possible,1 vacancy,indeed.com #9280412164,Not specified
141,corporate secretary,"June 12, 2024",2024-07-13,"June 12, 2024",LANDECO INC,Québec (QC),Salary: $20.00 hourly,447811,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=447811,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Québec , QC",$ 20.00 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as 2024-09-01,1 vacancy,Québec emploi #447811,Not specified
142,corporate secretary,"May 17, 2024",Not specified,"May 17, 2024",Campus3,Gatineau (QC),Salary: $20.00 to $23.48 hourly,9283875968,https://ca.indeed.com/viewjob?jk=4feae72aa125865c&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Gatineau , QC",$ 20.00 to $ 23.48 HOUR hourly,Full time,Starts as soon as possible,1 vacancy,indeed.com #9283875968,Not specified
